1386,Sure, the phone number is 01223902112 and they're in postcode cb58sx. Can I help you with anything else today?
1387,It was my pleasure assisting you today. Have a good night. Goodbye.
1388,I have about 5 different entertainment venues if that is what you are looking for. Do you have a preference on the area its located in?
1389,I think you'd enjoy the Funky Fun House. They're located at 8 mercers row, mercers row industrial estate. Their postcode is cb58hy. Can I help you with anything else?
1390,Funky fun house is located in the east area. Can I help you with anything else today?
1391,I have five different restaurants to choose from. There are 4 in the centre of town, and 1 in the west. Do you have a preference?
1392,Ok, what day would you like to make the reservation on?
1393,That one is called Saint Johns Chop House.  How many people will be dining?
1394,Your reservation was a success and the reference number is JTWXFM7M.
1395,I have booked a Blue Volvo.  It will pick you up at the funky fun house at 19:00 and get you to the restaurant in time for your 19:30 reservation.  The contact number is 07566667235
1396,Have a nice day, goodbye.
1397,There are 24 guesthouses and 9 hotels across Cambridge. What type of place and price range are you looking for?
1398,The a and b guest house is in the east with free wifi.  Would you like their address?
1399,I can help you with that.  What day will you be arriving at the hotel?
1400,The address for the A and B Guest House is 124 Tenison Road. Your reservation has been set for check-in on Monday and your reference number is 1GWCWHLM.
1401,What type of attraction are you looking for?
1402,I apologize. I don't want to misunderstand your request. So, you are wanting to look for an attraction or a restaurant?
1403,The Cambridge artworks museum is located at 5 greens road cb13ef. It has free admission.
1404,I'm sorry I don't have that information.
1405,What day and time would you like to book a taxi for?
1406,Okay, your driver will be in a red BMW and the contact number is 07055562592. Can I just confirm, you're traveling back to the guesthouse from the museum?
1407,Perfect. Can I assist you with anything else today?
1408,You're welcome, let me know if I can assist with anything else.
1409,I sure can. We have four accommodation options in the south part of town. One is a hotel, and three are guesthouses. Do you have a preference?
1410,Great, I've found one that fits just that. How about Rosa's Bed and Breakfast?
1411,Rosa's bed and breakfast is a guesthouse. Can I book this for you?
1412,There are 38 possible entries for a train between Peterborough abs Cambridge. Did you have a departure time you would like?
1413,I have several that get to Cambridge before 20:45, any time you'd like to leave?
1414,The travel time from peterborough to cambridge is 50 minutes, for all 38 trips.
1415,You're welcome. Thanks for contacting the Cambridge TownInfo centre and have a great day.
1416,There are a total of 9 different Indian restaurants in the centre of town. Is there a particular price you are looking for?
1417,I have your reservation at the Curry Garden. It is an expensive restaurant on the centre. Your reference number is 24R72HY2. Do you need their address?
1418,I'm going to need a bit more information first. On what day would you like to leave, and what will your destination be?
1419,What time would you like to depart?
1420,TR1469 leaves at 17:50, would that work for you?
1421,I was able to successfully book your tickets. Your reference number is  I02B4IFI. Is there anything else I can help with?
1422,My pleasure. Please call again if you need more help.  I am happy to be of service.
1423,There is one recommendation and that is the Royal Standard. Would you like me to provide the address and phone number?
1424,Certainly, the address is 290 Mill Road City Centre and the phone number is 01223247877.
1425,Booking was successful. The table will be reserved for 15 minutes starting at 13:00. Your reference number is XU553DWZ. Is there anything else I can help you with?
1426,The Gonville Hotel is located at gonville place, cb11ly. The phone number is 01223366611. Would you like me to book it for you?
1427,Booking was successful. Your reference number is X1H1FH32. Is there anything else I can help you with?
1428,Wonderful! Glad to have been of help. Have a wonderful day!
1429,I apologize, we don't have any restaurants that serve unusual food in the north.
1430,Can I help you find a different type of food?
1431,There are three Chinese food restaurants in the north side of town. Two are expensive and the other is moderately priced. Do you need more information?
1432,I'd recommend the Hotpot. Would you like a reservation or more information?
1433,The postcode for The Hotpot is cb41ep. Would you like a reservation?
1434,It's in the expensive price range. Is there anything else I can help you with?
1435,Yes there are two pools. I highly suggest the Jesus Green Outdoor Pool. Would you like more information?
1436,The Jesus Green Outdoor Pool is located between victoria road and the river. The phone number is 01223302579. Do you need any additional information?
1437,You have a booked taxi departing at 4:00 from the restaurant to the Jesus Green Outdoor Pool. It will be a white Honda. The contact number is 07119708052. Anything else?
1438,okay and thanks for inquiring with us
1439,Goodbye and thank you.
1440,Cocum is an expensive Indian restaurant on the westside. Do you need to know more?
1441,Booking was successful. The table will be reserved for 15 minutes.Reference number is : MOUYP9ZE
1442,Certainly! What station will you be departing from?
1443,There are two trains here. Shall I book one of them?
1444,The tickets have been booked and the reference number is NBMRQ55J.
1445,You are welcome.  Have a great day.
1446,I have 133 results for trains going from cambridge to kings lynn, what day are you looking to travel on and what time would you like to arrive?
1447,I have one that leaves at 14:11 and arrives in kings lynn at 14:58. Would this be acceptable?
1448,Great, your 8 tickets are booked (Ref#PHXZ03NH). Total fee is 78.4GBP, which you'll pay at the station. Can I help with anything else today?
1449,there are alot of restaurants that fit your needs what area would you like it in
1450,I am sorry none of them have booking available for that time,another time maybe?
1451,I apologize. Can you verify that time for me again please?
1452,I am not seeing anything available at that time. Maybe we can start from the beginning. You said you are looking for an expensive british restaurant right?
1453,I am unable to get you a reservation at 10:45 would you like to pick another time or day?
1454,I'm sorry, I have not found a table anywhere for Friday.  I have tried 8:45, 9:45 and 10:45.  Is there any other time you could dine?
