targets	response	precision	recall	f1
Her name is Luna. She's a German Shepherd.	[' animals yes ', ' German Shepherd yes ']	[' pets yes ', ' dog breed yes ', ' Luna yes ']	0.678733022391877	0.6786751726432749	0.6787040962848615
No, I'm not that interested in sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Not really, just going to relax at home.	[' plans no ']	[' weekend no ']	0.5704749025231629	0.5704749025231629	0.5704749025231629
If you're interested in business, I recently read "Shoe Dog" by Phil Knight. It's about how he started Nike.	[' books yes ', ' business books yes ', ' Shoe Dog yes ']	[' books yes ', ' business yes ', ' Shoe Dog yes ']	0.9590641902727226	0.9325137774176321	0.9456026514722018
That sounds great. Do you have a favorite snowboarding spot?	[' activity yes ', ' snowboarding spot unknown ']	[' snowboarding yes ', ' favorite spot yes ']	0.5259759379574578	0.5416713388846206	0.533708269976981
Not really, I prefer music.	[' music yes ']	[' book no ']	0.2583901519812697	0.2583901519812697	0.2583901519812697
Not much, just trying to stay healthy and fit. I've been exercising a lot lately.	[' fitness yes ']	[' fitness yes ']	0.9999999924935621	0.9999999924935621	0.9999999924935621
Hi, I'm okay.	[' weather no ']	[' greeting yes ']	0.24007639614526877	0.24007639614526877	0.24007639614526877
Not really. I think I should be getting back to work now, sorry.	[' miscellaneous no ']	[' work no ']	0.5246406731164583	0.5246406731164583	0.5246406731164583
I love playing football.	[' hobbies yes ', ' football yes ']	[' sports yes ', ' favorite sport yes ', ' football yes ']	0.8045693617618522	0.7978926219290073	0.8012170823563907
Mostly just crime documentaries.	[' TV no ', ' crime documentaries no ']	[' TV shows yes ', ' documentaries yes ']	0.7452895872176237	0.7452895872176237	0.7452895872176237
Never heard of it. Is it any good?	[' TV yes ', ' show unknown ', ' Bridgerton unknown ']	[' TV show yes ', ' quality yes ']	0.47926448584245307	0.7114877308551697	0.5727317517950203
Yeah, it was a great match!	[' sports yes ']	[' sports yes ', ' game yes ']	0.999999998908772	0.8030272845749808	0.8907544450987018
No, just hung out at home.	[' weekend yes ']	[' weekend no ']	0.7279741873313367	0.7279741873313367	0.7279741873313366
It was good. I went to the beach with my family.	[' weekend yes ', ' family yes ']	[' weekend yes ', ' beach yes ']	0.7681047685492847	0.7699177586249526	0.769010195028968
I usually just watch TV.	[' hobbies no ']	[' TV no ']	0.4648192371830877	0.4648192371830877	0.4648192371830877
Yeah, it was good to see you too. Talk to you later!	[' goodbye unknown ']	[' goodbye yes ']	0.7191150082914878	0.7191150082914878	0.7191150082914878
Well, I love reading books. How about you?	[' hobbies yes ', ' reading yes ']	[' hobbies yes ', ' books yes ']	0.8508076746632273	0.8508076746632273	0.8508076746632273
No, I'm not really into reading either.	[' books no ']	[' books no ']	0.9999999905938901	0.9999999905938901	0.9999999905938901
Sure, that sounds good.	[' food yes ', ' sushi yes ']	[' food yes ', ' restaurant yes ']	0.8583236146794719	0.8583236146794719	0.8583236146794719
Yeah, I get that. How about sports? Do you follow any teams?	[' sports no ', ' team following no ']	[' sports yes ', ' favorite team yes ', ' NBA yes ']	0.6246635383733301	0.5263193504675522	0.5712900008591963
No, I'm allergic to animals.	[' pets no ']	[' pets no ']	0.999999977518144	0.999999977518144	0.999999977518144
Not really, I don't find movies that interesting.	[' movies no ']	[' movies no ']	0.999999987089599	0.999999987089599	0.999999987089599
Yeah, I love reading! I'm currently reading a mystery novel.	[' reading yes ', ' book yes ', ' mystery novel yes ']	[' reading yes ', ' mystery novel yes ']	0.8924222657319301	0.9999999871367606	0.9431534139906473
Not really. I am more of a couch potato.	[' sports yes   no ']	[' sports no ']	0.9044138158029943	0.9044138158029943	0.9044138158029943
No, I hate working out. It always feels like such a chore.	[' exercise no ']	[' exercise no ']	0.9999999824526764	0.9999999824526764	0.9999999824526764
No, unfortunately, I don't have any trips planned right now.	[' travel no ', ' upcoming trips no ']	[' travel yes ', ' travel plans no ']	0.7909438348638165	0.8160507155649959	0.8033011465286011
Yeah, I'm currently watching Game of Thrones.	[' TV show yes ', ' Game of Thrones yes ']	[' TV series yes ', ' Game of Thrones yes ']	0.9366902726369947	0.9366902726369947	0.9366902726369947
Yeah, I used to play soccer in high school.	[' sports yes ', ' soccer yes ']	[' sports yes ', ' soccer yes ']	0.9999999931391392	0.9999999931391392	0.9999999931391392
Oh no, that's terrible. I don't really want to talk about it.	[' news yes ', ' explosion no ']	[' news no ']	0.6040369071407266	0.7569949857439429	0.6719209333745659
Actually, I don't really follow sports that much either.	[' sports no ', ' favorite team no ']	[' sports no ']	0.7660513904372797	0.9999999819397033	0.8675301167158145
Not really, I prefer to just relax and watch TV.	[' fitness no ']	[' hobby no ']	0.4513342064122621	0.4513342064122621	0.451334206412262
Sure, if you like fantasy, you should check out "The Name of the Wind" by Patrick Rothfuss. It's amazing.	[' hobbies yes ', ' book recommendation yes ', ' The Name of the Wind yes ']	[' books yes ', ' book recommendation yes ', ' The Name of the Wind yes ']	0.8566895639978709	0.8886535515805045	0.8723788656265226
Not really, I've been cutting back on eating out.	[' food no ']	[' restaurant no ']	0.6624230850908374	0.6624230850908374	0.6624230850908374
Not yet, but I'd love to.	[' food yes ', ' sushi yes ', ' Main Street sushi place yes ']	[' cooking yes ', ' Italian cuisine yes ']	0.6238320183486976	0.6658208969016075	0.6441429148279849
Not really. I have been busy with work.	[' books no ']	[' books no ']	0.9999999905938901	0.9999999905938901	0.9999999905938901
Yes, I just finished "The Martian" by Andy Weir. It was amazing.	[' books yes ', ' The Martian yes ']	[' reading yes ', ' book yes ', ' The Martian yes ']	0.9299636668256657	0.8538475646570388	0.890281659992254
Ugh, please no. I'd rather talk about anything else than politics.	[' politics no ', ' election no ']	[' politics no ']	0.8309432543275597	0.9999999938242636	0.9076668542672063
I'm a big fan of true crime podcasts. I love learning about serial killers and unsolved mysteries.	[' podcasts yes ', ' true crime yes ']	[' podcasts yes ', ' true crime yes ']	0.9999999857533568	0.9999999857533568	0.9999999857533568
I just finished watching Breaking Bad for the first time, and it was amazing. Have you seen that one?	[' TV shows yes ', ' Breaking Bad yes ']	[' TV shows yes ', ' Breaking Bad yes ']	0.9999999853409136	0.9999999853409136	0.9999999853409136
Not really. It seems like there haven't been any good movies out lately.	[' movie no ']	[' movie no ']	0.9999999796277829	0.9999999796277829	0.9999999796277829
Justin Bieber.	[' music yes ', ' pop music yes ', ' Justin Bieber yes ']	[' music yes ', ' artist yes ', ' Justin Bieber yes ']	0.9601706014871564	0.8812806810032692	0.9190357731468461
No, I can't stand them.	[' TV shows no ']	[' book yes ', ' book genre no ']	0.3955578093251281	0.3357560696305552	0.3632118552442399
You too!	[' farewell yes ']	[' goodbye yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
Not really, I've been rewatching old episodes of Friends.	[' TV show no ', ' Friends yes ']	[' TV shows yes ', ' Friends yes ']	0.918157335866411	0.918157335866411	0.918157335866411
No, I haven't yet.	[' TV show yes ', ' Black Mirror no ']	[' food yes ', ' new restaurant yes ']	0.394122128927562	0.4394474344360693	0.4155525010121918
Yeah, I like playing video games in my free time.	[' hobby yes ', ' video games yes ']	[' hobbies yes ', ' video games yes ']	0.9034924505368713	0.9034924505368713	0.9034924505368713
No, I don't. I just appreciate the artistry that goes into making music.	[' music yes ']	[' music yes ', ' instruments no ']	0.9999999818472232	0.658195607566286	0.7938696735419574
To be honest, not really. What about you?	[' sports no ']	[' movie yes ', ' movie genre unknown ']	0.321295752458306	0.2769318123427472	0.29746879034534485
Well, not really. I spend most of my free time watching TV.	[' hobby no ', ' TV yes ']	[' hobby yes ', ' TV show yes ']	0.87224019081189	0.87224019081189	0.87224019081189
Yeah, I have. It's good, but I don't get to eat it often because it's so pricey.	[' food unknown ', ' seafood yes ', ' lobster yes ']	[' food yes ', ' Japanese food yes ', ' sushi yes ']	0.6360411426294376	0.6577504611554281	0.6467136649433739
Just okay, you?	[' greeting yes ']	[' greeting yes ']	0.999999982467886	0.999999982467886	0.999999982467886
Honestly, I try not to pay attention to the news these days. It's all just depressing.	[' news no ']	[' news no ']	0.9999999912586689	0.9999999912586689	0.9999999912586689
Not really, I don't have much time for TV.	[' TV shows no ']	[' TV no ']	0.9046948294226781	0.9046948294226781	0.9046948294226781
That sounds like a great idea.	[' restaurant yes ']	[' travel yes ', ' travel plan yes ']	0.4619537653543091	0.4443210691127157	0.45296588429178
Actually, I don't really like reading.	[' books no ']	[' books no ']	0.9999999905938901	0.9999999905938901	0.9999999905938901
Sorry, I'm not really a drinker.	[' drinks no ']	[' drinks no ']	0.9999999907609725	0.9999999907609725	0.9999999907609725
Sometimes, but not always.	[' movie yes ', ' romantic comedy movie unknown ']	[' sport yes ', ' playing yes ']	0.41355149429595545	0.5531680831352392	0.47327786199445104
Yeah, I'm really into gardening.	[' hobbies yes ', ' gardening yes ']	[' hobby yes ', ' gardening yes ']	0.9034924586250292	0.9034924586250292	0.9034924586250292
Not really, I don't have time for that either.	[' exercise no ']	[' books no ']	0.5038167795006925	0.5038167795006925	0.5038167795006925
Honestly, I am not much of a book reader.	[' book no ']	[' books no ']	0.8583480947508343	0.8583480947508343	0.8583480947508343
No, not really.	[' video games no ']	[' books yes ', ' author unknown ']	0.3372078177633804	0.18393921028284316	0.23803547314903098
Mostly rom-coms. Wimbledon, Love Actually, typical boring stuff.	[' Netflix yes ', ' movie genre no ']	[' movies yes ', ' movie genre yes ', ' rom-coms yes ']	0.8053701993075378	0.7631427163024052	0.783688033948463
Yeah, actually there is. I'm really into my job lately and I'm psyched about the new project I'm working on.	[' work yes ', ' new project yes ']	[' career yes ', ' job satisfaction yes ']	0.5351648293306286	0.6108362716260868	0.5705022251389255
Huh, I did not know that.	[' random facts unknown ']	[' food yes ', ' cuisine unknown ', ' Thai yes ']	0.44258630187620573	0.27384126878735143	0.33834095564308786
I usually listen to pop music, but not a big fan of Justin Bieber.	[' music yes ', ' Justin Bieber no ']	[' music yes ', ' genre yes ', ' pop yes ']	0.7216744240403077	0.7949846071654204	0.756557732084203
Not really. I'm not very skilled in the kitchen.	[' cooking no ']	[' food no ']	0.7017653153643626	0.7017653153643626	0.7017653153643626
Honestly, I don't care much about that.	[' movie no ', ' James Bond no ']	[' sports no ']	0.4561156735048758	0.5439095952187085	0.49615884539717303
No, I don't really have any interest in it, to be honest.	[' extreme sports no ', ' skydiving no ']	[' movies yes ', ' movie genre no ']	0.39049990274602964	0.36781403586756345	0.3788176319098284
Definitely, I'll talk to you later.	[' ending conversation yes ']	[' farewell yes ']	0.4962797764942942	0.4962797764942942	0.4962797764942942
I don't really have a preference.	[' movie no ']	[' TV shows yes ', ' genre no ']	0.6729845119060097	0.548706854085121	0.6045245544915115
No, I haven't. I'm not a big fan of Thai food, to be honest.	[' food no ', ' Thai food no ']	[' food yes ', ' Thai food no ']	0.8884053453042375	0.8842773004388086	0.8863365163838948
I enjoy playing video games and watching TV.	[' video games yes ']	[' hobbies yes ', ' video games yes ']	0.999999982349641	0.70853255514418	0.8294047986673342
Not really. I prefer to just go with the flow and not plan things out too much.	[' hobbies yes ']	[' travel yes ', ' planning no ']	0.4460705251169843	0.330323024343811	0.3795687510016197
Ugh, let's not.	[' weather no ']	[' politics no ']	0.48046427966155014	0.48046427966155014	0.48046427966155014
Honestly, I'm so sick of politics.	[' politics no ']	[' politics no ']	0.9999999938242636	0.9999999938242636	0.9999999938242636
Honestly, I'm not very picky. I like to try new things.	[' food yes ', ' cuisine unknown ']	[' food yes ']	0.6658634996125496	0.9999999955522965	0.7994214394920701
I'm doing alright.	[' greeting yes ']	[' greeting yes ']	0.999999982467886	0.999999982467886	0.999999982467886
No, I haven't. I'm not really into coffee.	[' coffee no ']	[' coffee no ']	0.9999999984576659	0.9999999984576659	0.9999999984576659
Yes, I love Breaking Bad.	[' TV series yes ', ' favorite TV series yes ', ' Breaking Bad yes ']	[' TV shows yes ', ' Breaking Bad yes ']	0.8705432493405209	0.9217993476557896	0.8954384063549603
I'm sorry, I'm not really in the mood to talk about this now.	[' movie no ']	[' news no ']	0.544774432974965	0.544774432974965	0.544774432974965
No, I haven't. Is it any good?	[' food yes ', ' pizza yes ']	[' food yes ', ' sushi place down the street yes ']	0.8418535000611729	0.7980502647288168	0.819366871412406
I like Ocarina of Time the best.	[' video game yes ', ' video game version yes ', ' Ocarina of Time yes ']	[' video games yes ', ' favorite game yes ', ' Ocarina of Time yes ']	0.9219851915820502	0.8852700930639195	0.9032547015241259
Not really, I don't usually eat out that much.	[' food yes ', ' Italian restaurant no ']	[' restaurant no ']	0.6141137241815517	0.7829560392712893	0.6883321960371942
Definitely cats. Dogs are too much work.	[' pets yes ', ' dog no ']	[' pets yes ', ' favorite yes ', ' cats yes ']	0.8099731206043281	0.7750513530796498	0.7921275330511972
No, I haven't had time to go to a movie theater.	[' movie no ', ' new releases no ']	[' movie no ']	0.7510442694968869	0.9999999796277829	0.8578244148563234
